Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-05-07,0.09695963561534882,0.09739636548800537,0.09695963561534882,0.09695963561534882,9363200,0.0,0.0
1981-05-08,0.097833089530468,0.09826981940312952,0.097833089530468,0.09783308953046799,7907200,0.0,0.0
1981-05-11,0.09608618999759852,0.09608618999759852,0.09564946591854095,0.09564946591854095,11939200,0.0,0.0
1981-05-12,0.09564946591854095,0.09695964398702069,0.09564946591854095,0.09564946591854095,4256000,0.0,0.0
1981-05-13,0.09564946514251238,0.09652291912484799,0.09521273523569107,0.09521273523569107,4905600,0.0,0.0
1981-05-14,0.09477600455922336,0.09477600455922336,0.09390255063772202,0.09390255063772202,4928000,0.0,0.0
1981-05-15,0.09608619660139084,0.09739638059122367,0.09608619660139084,0.09608619660139084,4905600,0.0,0.0
1981-05-18,0.097833089530468,0.09870653761317795,0.097833089530468,0.09783308953046799,4166400,0.0,0.0
1981-05-19,0.09652292654177094,0.09652292654177094,0.09608619660139084,0.09608619660139084,25424000,0.0,0.0
1981-05-20,0.09914328902959824,0.10001674896472344,0.09914328902959824,0.09914328902959824,13283200,0.0,0.0
1981-05-21,0.10482152551412584,0.1052582554837667,0.10482152551412584,0.10482152551412582,32211200,0.0,0.0
1981-05-22,0.1096254512667656,0.1104989106568712,0.1096254512667656,0.1096254512667656,31427200,0.0,0.0
1981-05-26,0.10962552084994723,0.10962552084994723,0.10918880254030228,0.10918880254030228,85344000,0.0,0.0
1981-05-27,0.11530297249555588,0.11573970245643109,0.11530297249555588,0.11530297249555588,149497600,0.0,0.0
1981-05-28,0.11530297249555588,0.11573970245643109,0.11530297249555588,0.11530297249555588,73987200,0.0,0.0
1981-05-29,0.11573966592550279,0.11617717714352163,0.11573966592550279,0.11573966592550278,59382400,0.0,0.0
1981-06-01,0.11573966592550279,0.11617717714352163,0.11573966592550279,0.11573966592550278,51251200,0.0,0.0
1981-06-02,0.1104989864500349,0.1104989864500349,0.11006225645542145,0.11006225645542145,40432000,0.0,0.0
1981-06-03,0.11006225645542145,0.110935704782032,0.11006225645542145,0.11006225645542145,39446400,0.0,0.0
1981-06-04,0.11224590241909027,0.11268262078086397,0.11224590241909027,0.11224590241909027,56067200,0.0,0.0
1981-06-05,0.11093571295301557,0.11093571295301557,0.11049899458885193,0.11049899458885193,57680000,0.0,0.0
1981-06-08,0.10700514086908249,0.10700514086908249,0.10656841099262238,0.10656841099262238,93497600,0.0,0.0
1981-06-09,0.10875207930803299,0.10918880930736037,0.10875207930803299,0.10875207930803299,119593600,0.0,0.0
1981-06-10,0.11006225645542145,0.11137243477664545,0.11006225645542145,0.11006225645542145,25222400,0.0,0.0
1981-06-11,0.11486624926328659,0.11530297924974446,0.11486624926328659,0.11486624926328659,38976000,0.0,0.0
1981-06-12,0.11399276471060095,0.11399276471060095,0.11355603486299515,0.11355603486299515,25804800,0.0,0.0
1981-06-15,0.1135560115864892,0.1135560115864892,0.11311928182840347,0.11311928182840347,143763200,0.0,0.0
1981-06-16,0.11137239550768324,0.11137239550768324,0.11093566566705704,0.11093566566705704,37251200,0.0,0.0
1981-06-17,0.10962552084994723,0.10962552084994723,0.10918880254030228,0.10918880254030228,27574400,0.0,0.0
1981-06-18,0.10918880930736037,0.10962552764407127,0.10875207930803299,0.10875207930803299,23049600,0.0,0.0
1981-06-19,0.10613167526728273,0.10613167526728273,0.1056949570775032,0.1056949570775032,27507200,0.0,0.0
1981-06-22,0.10220035408733884,0.10220035408733884,0.10176363587379456,0.10176363587379456,10841600,0.0,0.0
1981-06-23,0.10351057350635529,0.10438480324274584,0.10351057350635529,0.10351057350635529,15030400,0.0,0.0
1981-06-24,0.10176366430677869,0.10176366430677869,0.10089020431041718,0.10089020431041718,23027200,0.0,0.0
1981-06-25,0.10307386517524718,0.10351059526891661,0.10307386517524718,0.10307386517524719,24259200,0.0,0.0
1981-06-26,0.1026370839634963,0.1026370839634963,0.10176363587379456,0.10176363587379456,23788800,0.0,0.0
1981-06-29,0.09914327582003231,0.09914327582003231,0.09826982766389847,0.09826982766389847,10595200,0.0,0.0
1981-06-30,0.0912814448538513,0.0912814448538513,0.09084472060203552,0.09084472060203552,35907200,0.0,0.0
1981-07-01,0.09040793104680178,0.09040793104680178,0.08997120708227158,0.08997120708227158,170464000,0.0,0.0
1981-07-02,0.08997120708227158,0.09040793104680178,0.08997120708227158,0.08997120708227158,30284800,0.0,0.0
1981-07-06,0.0877876060281308,0.0877876060281308,0.08691415190696716,0.08691415190696716,16531200,0.0,0.0
1981-07-07,0.08778759837150574,0.08866105241648879,0.08778759837150574,0.08778759837150574,15836800,0.0,0.0
1981-07-08,0.09128140658140182,0.09171891787654142,0.09128140658140182,0.09128140658140182,16620800,0.0,0.0
1981-07-09,0.08473049181198253,0.08473049181198253,0.08429376780986786,0.08429376780986786,32883200,0.0,0.0
1981-07-10,0.07817881638415904,0.07817881638415904,0.0777420923113823,0.0777420923113823,55171200,0.0,0.0
1981-07-13,0.07948976010084152,0.07992648988647438,0.07948976010084152,0.07948976010084152,45740800,0.0,0.0
1981-07-14,0.08298359811306,0.08385705209566091,0.08298359811306,0.08298359811306,19779200,0.0,0.0
1981-07-15,0.08516721427440643,0.08560393823872381,0.08516721427440643,0.08516721427440643,10953600,0.0,0.0
1981-07-16,0.08735086023807526,0.08822431414280116,0.08735086023807526,0.08735086023807526,15232000,0.0,0.0
1981-07-17,0.09040794521570206,0.0908446750799829,0.09040794521570206,0.09040794521570206,19824000,0.0,0.0
1981-07-20,0.08473049181198253,0.08473049181198253,0.08429376780986786,0.08429376780986786,23654400,0.0,0.0
1981-07-21,0.08429379691354856,0.08429379691354856,0.08385706692934036,0.08385706692934036,31942400,0.0,0.0
1981-07-22,0.07992650311911716,0.07992650311911716,0.07905226200819016,0.07905226200819016,22668800,0.0,0.0
1981-07-23,0.08123671263456345,0.08167344266240634,0.08123671263456345,0.08123671263456345,34451200,0.0,0.0
1981-07-24,0.08385706692934036,0.08429379691354856,0.08385706692934036,0.08385706692934036,28851200,0.0,0.0
1981-07-27,0.08735086023807526,0.08778758427478496,0.08735086023807526,0.08735086023807526,17337600,0.0,0.0
1981-07-28,0.08473049181198253,0.08473049181198253,0.08429376780986786,0.08429376780986786,22848000,0.0,0.0
1981-07-29,0.08342032802001396,0.08342032802001396,0.08298359811306,0.08298359811306,15500800,0.0,0.0
1981-07-30,0.0860406905412674,0.08691414458888712,0.0860406905412674,0.0860406905412674,9900800,0.0,0.0
1981-07-31,0.08735086023807526,0.08778758427478496,0.08735086023807526,0.08735086023807526,10953600,0.0,0.0
1981-08-03,0.08735086775341123,0.08735086775341123,0.08647741377353668,0.08647741377353668,12432000,0.0,0.0
1981-08-04,0.08778759837150574,0.08822432830965098,0.08778759837150574,0.08778759837150574,31673600,0.0,0.0
1981-08-05,0.09040794521570206,0.0908446750799829,0.09040794521570206,0.09040794521570206,17494400,0.0,0.0
1981-08-06,0.08866106065234197,0.08866106065234197,0.08822433650493622,0.08822433650493622,10528000,0.0,0.0
1981-08-07,0.08822433650493622,0.08866106065234197,0.08822433650493622,0.08822433650493622,9206400,0.0,0.0
1981-08-10,0.08822433650493622,0.08822433650493622,0.08822433650493622,0.08822433650493622,0,0.0,0.0
1981-08-11,0.08647741383895279,0.08647741383895279,0.0856039598584175,0.08560395985841751,71456000,0.0,0.0
1981-08-12,0.08429379691354856,0.08429379691354856,0.08385706692934036,0.08385706692934036,26275200,0.0,0.0
1981-08-13,0.08167344266240634,0.08167344266240634,0.08123671263456345,0.08123671263456345,27484800,0.0,0.0
1981-08-14,0.08079995959746096,0.08079995959746096,0.0799265056848526,0.0799265056848526,24192000,0.0,0.0
1981-08-17,0.07817883820088231,0.07817883820088231,0.0773053839802742,0.0773053839802742,18905600,0.0,0.0
1981-08-18,0.07643188515745206,0.07643188515745206,0.07555843144655228,0.07555843144655228,17001600,0.0,0.0
1981-08-19,0.07555845385309376,0.07555845385309376,0.0746849998831749,0.0746849998831749,20675200,0.0,0.0
1981-08-20,0.07555843144655228,0.07599516121765476,0.07555843144655228,0.07555843144655228,17113600,0.0,0.0
1981-08-21,0.0711911766653394,0.0711911766653394,0.07031772285699844,0.07031772285699844,41910400,0.0,0.0
1981-08-24,0.06638642331903671,0.06638642331903671,0.0659496933221817,0.0659496933221817,23072000,0.0,0.0
1981-08-25,0.06769740581512451,0.06813413008996322,0.06769740581512451,0.06769740581512451,40700800,0.0,0.0
1981-08-26,0.06682314817509122,0.06682314817509122,0.06638642400503159,0.06638642400503159,33600000,0.0,0.0
1981-08-27,0.06682314723730087,0.06726065862783659,0.06682314723730087,0.06682314723730087,25916800,0.0,0.0
1981-08-28,0.07031772285699844,0.070754446845516,0.07031772285699844,0.07031772285699844,38035200,0.0,0.0
1981-08-31,0.07031772285699844,0.070754446845516,0.07031772285699844,0.07031772285699844,40947200,0.0,0.0
1981-09-01,0.0746849998831749,0.0751217297837878,0.0746849998831749,0.0746849998831749,37027200,0.0,0.0
1981-09-02,0.07599519193172455,0.0764319160480274,0.07599519193172455,0.07599519193172455,19376000,0.0,0.0
1981-09-03,0.07293809203905094,0.07293809203905094,0.07206463813781738,0.07206463813781738,37475200,0.0,0.0
1981-09-04,0.07162790825757658,0.07162790825757658,0.07119118422269821,0.07119118422269821,15254400,0.0,0.0
1981-09-08,0.06944429806364828,0.06944429806364828,0.06900756806135178,0.06900756806135178,25446400,0.0,0.0
1981-09-09,0.06900756806135178,0.06944429806364828,0.06900756806135178,0.06900756806135178,30531200,0.0,0.0
1981-09-10,0.06944426894187927,0.06988099292972531,0.06944426894187927,0.06944426894187927,34809600,0.0,0.0
1981-09-11,0.06900752401785161,0.06900752401785161,0.06857080012559891,0.06857080012559891,17539200,0.0,0.0
1981-09-14,0.06682314817509122,0.06682314817509122,0.06638642400503159,0.06638642400503159,27686400,0.0,0.0
1981-09-15,0.0650762253464783,0.0650762253464783,0.06463950127363205,0.06463950127363205,19510400,0.0,0.0
1981-09-16,0.06376605407683403,0.06376605407683403,0.06332932412624359,0.06332932412624359,19353600,0.0,0.0
1981-09-17,0.06201912373853486,0.06201912373853486,0.06158239394426346,0.06158239394426346,19376000,0.0,0.0
1981-09-18,0.06201914325356483,0.06245586735395094,0.06201914325356483,0.062019143253564835,26320000,0.0,0.0
1981-09-21,0.06245586276054382,0.06289259266011733,0.06245586276054382,0.06245586276054382,49033600,0.0,0.0
1981-09-22,0.05939878989111916,0.05939878989111916,0.05896206572651863,0.05896206572651863,47420800,0.0,0.0
1981-09-23,0.058525305028526986,0.058525305028526986,0.057651851326227195,0.05765185132622719,28201600,0.0,0.0
1981-09-24,0.05765187080345046,0.05765187080345046,0.05721514672040939,0.05721514672040939,18300800,0.0,0.0
1981-09-25,0.050663456385031176,0.050663456385031176,0.04979000240564346,0.04979000240564346,34608000,0.0,0.0
1981-09-28,0.05022672191262245,0.05066345177825843,0.05022672191262245,0.05022672191262245,91728000,0.0,0.0
1981-09-29,0.05284707620739937,0.05328380601183921,0.05284707620739937,0.05284707620739937,94684800,0.0,0.0
1981-09-30,0.053283821791410446,0.05372054589387695,0.053283821791410446,0.053283821791410446,49996800,0.0,0.0
1981-10-01,0.053283821791410446,0.05372054589387695,0.053283821791410446,0.053283821791410446,61129600,0.0,0.0
1981-10-02,0.057651851326227195,0.05808858109302966,0.057651851326227195,0.05765185132622719,45046400,0.0,0.0
1981-10-05,0.05939880758523942,0.0602722620059392,0.05939880758523942,0.05939880758523941,43097600,0.0,0.0
1981-10-06,0.05939878989111916,0.05939878989111916,0.05896206572651863,0.05896206572651863,28358400,0.0,0.0
1981-10-07,0.06245586276054382,0.06332931672838395,0.06245586276054382,0.06245586276054382,38841600,0.0,0.0
1981-10-08,0.06463950127363205,0.0650762253464783,0.06463950127363205,0.06463950127363205,31091200,0.0,0.0
1981-10-09,0.06507622450590134,0.0659496784716186,0.06507622450590134,0.06507622450590134,54521600,0.0,0.0
1981-10-12,0.06726063787937164,0.06769736773988871,0.06726063787937164,0.06726063787937164,27350400,0.0,0.0
1981-10-13,0.06726063787937164,0.06813409176909939,0.06726063787937164,0.06726063787937164,44195200,0.0,0.0
1981-10-14,0.06376605407683403,0.06376605407683403,0.06332932412624359,0.06332932412624359,30979200,0.0,0.0
1981-10-15,0.06463950127363205,0.0650762253464783,0.06463950127363205,0.06463950127363205,29433600,0.0,0.0
1981-10-16,0.06420276393017445,0.06420276393017445,0.06376603990793228,0.06376603990793228,36467200,0.0,0.0
1981-10-19,0.06507622450590134,0.06551295440441342,0.06507622450590134,0.06507622450590134,20585600,0.0,0.0
1981-10-20,0.06857080012559891,0.06900752401785161,0.06857080012559891,0.06857080012559891,35728000,0.0,0.0
1981-10-21,0.06857080012559891,0.06900752401785161,0.06857080012559891,0.06857080012559891,76899200,0.0,0.0
1981-10-22,0.0685708291535084,0.0685708291535084,0.06813409924507141,0.06813409924507141,32278400,0.0,0.0
1981-10-23,0.06682314817509122,0.06682314817509122,0.06638642400503159,0.06638642400503159,27910400,0.0,0.0
1981-10-26,0.06638642400503159,0.06682314817509122,0.06638642400503159,0.06638642400503159,27283200,0.0,0.0
1981-10-27,0.06769740581512451,0.06857086019611158,0.06769740581512451,0.06769740581512451,85590400,0.0,0.0
1981-10-28,0.06988101452589035,0.07031774448001012,0.06988101452589035,0.06988101452589035,44172800,0.0,0.0
1981-10-29,0.06944429806364828,0.06944429806364828,0.06900756806135178,0.06900756806135178,30486400,0.0,0.0
1981-10-30,0.06988101452589035,0.07031774448001012,0.06988101452589035,0.06988101452589035,52729600,0.0,0.0
1981-11-02,0.06988101452589035,0.07031774448001012,0.06988101452589035,0.06988101452589035,36915200,0.0,0.0
1981-11-03,0.06944429806364828,0.06944429806364828,0.06900756806135178,0.06900756806135178,28380800,0.0,0.0
1981-11-04,0.06769736773988871,0.06769736773988871,0.06726063787937164,0.06726063787937164,23811200,0.0,0.0
1981-11-05,0.06289259266011733,0.06289259266011733,0.06245586276054382,0.06245586276054382,23363200,0.0,0.0
1981-11-06,0.06289259344339371,0.06332931751709936,0.06289259344339371,0.06289259344339371,24595200,0.0,0.0
1981-11-09,0.06376603990793228,0.06420276393017445,0.06376603990793228,0.06376603990793228,20384000,0.0,0.0
1981-11-10,0.06420277804136276,0.0646395079909005,0.06420277804136276,0.06420277804136276,16755200,0.0,0.0
1981-11-11,0.0659496933221817,0.06638642331903671,0.0659496933221817,0.0659496933221817,27440000,0.0,0.0
1981-11-12,0.06813409924507141,0.0685708291535084,0.06813409924507141,0.06813409924507141,39916800,0.0,0.0
1981-11-13,0.06376605407683403,0.06376605407683403,0.06332932412624359,0.06332932412624359,21011200,0.0,0.0
1981-11-16,0.06289259266011733,0.06289259266011733,0.06245586276054382,0.06245586276054382,22556800,0.0,0.0
1981-11-17,0.06376603990793228,0.06420276393017445,0.06376603990793228,0.06376603990793228,35414400,0.0,0.0
1981-11-18,0.0659496933221817,0.06638642331903671,0.0659496933221817,0.0659496933221817,29142400,0.0,0.0
1981-11-19,0.0659496933221817,0.06638642331903671,0.0659496933221817,0.0659496933221817,40006400,0.0,0.0
1981-11-20,0.06638642400503159,0.06682314817509122,0.06638642400503159,0.06638642400503159,38102400,0.0,0.0
1981-11-23,0.06420277819611686,0.06420277819611686,0.06332932412624359,0.06332932412624359,22960000,0.0,0.0
1981-11-24,0.06332931751709936,0.06332931751709936,0.06289259344339371,0.06289259344339371,22153600,0.0,0.0
1981-11-25,0.06420277804136276,0.0646395079909005,0.06420277804136276,0.06420277804136276,52550400,0.0,0.0
1981-11-27,0.0659496933221817,0.06638642331903671,0.0659496933221817,0.0659496933221817,37251200,0.0,0.0
1981-11-30,0.06551295440441342,0.06551295440441342,0.06507622450590134,0.06507622450590134,23968000,0.0,0.0
1981-12-01,0.06507622450590134,0.06551295440441342,0.06507622450590134,0.06507622450590134,23385600,0.0,0.0
1981-12-02,0.06551294773817062,0.06594967176093713,0.06551294773817062,0.06551294773817062,37564800,0.0,0.0
1981-12-03,0.0650762253464783,0.0650762253464783,0.06463950127363205,0.06463950127363205,20428800,0.0,0.0
1981-12-04,0.06638642400503159,0.06682314817509122,0.06638642400503159,0.06638642400503159,137155200,0.0,0.0
1981-12-07,0.06682314723730087,0.06726065862783659,0.06682314723730087,0.06682314723730087,59292800,0.0,0.0
1981-12-08,0.06638640161500994,0.06638640161500994,0.06551294773817062,0.06551294773817062,50624000,0.0,0.0
1981-12-09,0.0659496933221817,0.06638642331903671,0.0659496933221817,0.0659496933221817,34272000,0.0,0.0
1981-12-10,0.0659496933221817,0.06638642331903671,0.0659496933221817,0.0659496933221817,37408000,0.0,0.0
1981-12-11,0.06594967176093713,0.06638640161500994,0.06551294773817062,0.06551294773817062,76092800,0.0,0.0
